1, 0, 36, 352, 46, 100, 1, 1, 1
1, 1, 74, 288, 28, 88, 1, 1, 1
1, 2, 86, 270, 32, 81, 1, 1, 1
1, 3, 154, 269, 31, 82, 1, 1, 1
1, 4, 218, 274, 44, 84, 1, 1, 1
1, 5, 380, 230, 26, 82, 1, 1, 1
1, 6, 442, 291, 32, 92, 1, 1, 1
1, 9, 971, 508, 60, 126, 1, 1, 1
1, 15, 878, 256, 32, 80, 1, 1, 1
1, 16, 970, 224, 44, 64, 1, 1, 1
1, 17, 773, 290, 29, 82, 1, 1, 1
1, 18, 824, 232, 33, 66, 1, 1, 1
1, 19, 585, 264, 30, 74, 1, 1, 1
1, 20, 533, 222, 31, 70, 1, 1, 1
2, 0, 35, 352, 47, 99, 1, 1, 1
2, 1, 69, 288, 32, 87, 1, 1, 1
2, 2, 75, 268, 40, 84, 1, 1, 1
2, 3, 154, 269, 30, 82, 1, 1, 1
2, 4, 212, 274, 44, 83, 1, 1, 1
2, 5, 378, 231, 27, 81, 1, 1, 1
2, 6, 443, 291, 33, 93, 1, 1, 1
2, 9, 950, 508, 77, 125, 1, 1, 1
2, 15, 880, 256, 33, 80, 1, 1, 1
2, 16, 970, 224, 44, 64, 1, 1, 1
2, 17, 784, 290, 23, 82, 1, 1, 1
2, 18, 826, 231, 32, 68, 1, 1, 1
2, 19, 586, 264, 30, 74, 1, 1, 1
2, 20, 533, 222, 30, 70, 1, 1, 1
3, 0, 35, 352, 47, 99, 1, 1, 1
3, 1, 69, 288, 32, 87, 1, 1, 1
3, 2, 75, 268, 40, 84, 1, 1, 1
3, 3, 154, 269, 30, 82, 1, 1, 1
3, 4, 212, 274, 44, 83, 1, 1, 1
3, 5, 378, 231, 27, 81, 1, 1, 1
3, 6, 443, 291, 33, 93, 1, 1, 1
3, 9, 950, 508, 77, 125, 1, 1, 1
3, 15, 880, 256, 33, 80, 1, 1, 1
3, 16, 970, 224, 44, 64, 1, 1, 1
3, 17, 784, 290, 23, 82, 1, 1, 1
3, 18, 826, 231, 32, 68, 1, 1, 1
3, 19, 586, 264, 30, 74, 1, 1, 1
3, 20, 533, 222, 30, 70, 1, 1, 1
4, 0, 32, 350, 42, 99, 1, 1, 1
4, 1, 64, 288, 34, 88, 1, 1, 1
4, 2, 66, 267, 45, 84, 1, 1, 1
4, 3, 154, 268, 30, 83, 1, 1, 1
4, 4, 206, 274, 34, 84, 1, 1, 1
4, 5, 368, 231, 32, 81, 1, 1, 1
4, 6, 446, 291, 34, 93, 1, 1, 1
4, 9, 942, 512, 72, 122, 1, 1, 1
4, 15, 883, 256, 33, 80, 1, 1, 1
4, 16, 965, 224, 46, 64, 1, 1, 1
4, 17, 789, 288, 26, 83, 1, 1, 1
4, 18, 836, 230, 24, 68, 1, 1, 1
4, 19, 588, 264, 30, 74, 1, 1, 1
4, 20, 534, 222, 30, 69, 1, 1, 1
5, 0, 31, 350, 39, 99, 1, 1, 1
5, 1, 60, 288, 37, 88, 1, 1, 1
5, 2, 60, 268, 47, 84, 1, 1, 1
5, 3, 154, 268, 32, 83, 1, 1, 1
5, 4, 202, 272, 34, 85, 1, 1, 1
5, 5, 364, 231, 36, 81, 1, 1, 1
5, 6, 448, 291, 33, 93, 1, 1, 1
5, 9, 934, 512, 70, 121, 1, 1, 1
5, 15, 884, 257, 38, 77, 1, 1, 1
5, 16, 961, 223, 46, 65, 1, 1, 1
5, 17, 790, 288, 30, 84, 1, 1, 1
5, 18, 838, 230, 24, 68, 1, 1, 1
5, 19, 588, 264, 30, 74, 1, 1, 1
5, 20, 535, 221, 30, 69, 1, 1, 1
6, 0, 31, 349, 39, 99, 1, 1, 1
6, 1, 59, 288, 39, 88, 1, 1, 1
6, 2, 58, 269, 49, 84, 1, 1, 1
6, 3, 154, 268, 32, 83, 1, 1, 1
6, 4, 198, 271, 37, 86, 1, 1, 1
6, 5, 362, 231, 38, 80, 1, 1, 1
6, 6, 448, 292, 33, 93, 1, 1, 1
6, 9, 923, 512, 69, 121, 1, 1, 1
6, 15, 882, 258, 44, 73, 1, 1, 1
6, 16, 959, 222, 41, 66, 1, 1, 1
6, 17, 795, 289, 27, 85, 1, 1, 1
6, 18, 840, 230, 23, 66, 1, 1, 1
6, 19, 589, 264, 30, 75, 1, 1, 1
6, 20, 535, 221, 30, 69, 1, 1, 1
7, 0, 30, 349, 39, 99, 1, 1, 1
7, 1, 59, 288, 39, 87, 1, 1, 1
7, 2, 54, 271, 49, 82, 1, 1, 1
7, 3, 154, 268, 34, 82, 1, 1, 1
7, 4, 194, 271, 38, 89, 1, 1, 1
7, 5, 362, 231, 38, 80, 1, 1, 1
7, 6, 450, 292, 32, 92, 1, 1, 1
7, 9, 917, 512, 59, 122, 1, 1, 1
7, 15, 881, 261, 48, 70, 1, 1, 1
7, 16, 955, 221, 37, 67, 1, 1, 1
7, 17, 799, 292, 27, 82, 1, 1, 1
7, 18, 842, 231, 27, 66, 1, 1, 1
7, 19, 590, 264, 30, 75, 1, 1, 1
7, 20, 536, 220, 28, 69, 1, 1, 1
8, 0, 30, 349, 40, 99, 1, 1, 1
8, 1, 59, 288, 39, 87, 1, 1, 1
8, 2, 54, 271, 49, 82, 1, 1, 1
8, 3, 154, 268, 34, 82, 1, 1, 1
8, 4, 194, 271, 38, 89, 1, 1, 1
8, 5, 362, 231, 38, 80, 1, 1, 1
8, 6, 450, 292, 32, 92, 1, 1, 1
8, 9, 917, 512, 59, 122, 1, 1, 1
8, 15, 881, 261, 48, 70, 1, 1, 1
8, 16, 955, 221, 37, 67, 1, 1, 1
8, 17, 799, 292, 27, 82, 1, 1, 1
8, 18, 842, 231, 27, 66, 1, 1, 1
8, 19, 590, 264, 30, 75, 1, 1, 1
8, 20, 536, 220, 28, 69, 1, 1, 1
9, 0, 30, 348, 43, 100, 1, 1, 1
9, 1, 58, 288, 34, 88, 1, 1, 1
9, 2, 53, 275, 48, 76, 1, 1, 1
9, 3, 154, 268, 35, 82, 1, 1, 1
9, 4, 178, 272, 51, 89, 1, 1, 1
9, 5, 362, 230, 41, 80, 1, 1, 1
9, 6, 452, 292, 32, 92, 1, 1, 1
9, 9, 908, 506, 58, 128, 1, 1, 1
9, 15, 883, 261, 48, 70, 1, 1, 1
9, 16, 944, 219, 42, 64, 1, 1, 1
9, 17, 808, 296, 30, 79, 1, 1, 1
9, 18, 845, 233, 27, 64, 1, 1, 1
9, 19, 592, 263, 30, 75, 1, 1, 1
9, 20, 537, 219, 29, 70, 1, 1, 1
10, 0, 30, 348, 43, 98, 1, 1, 1
10, 1, 57, 288, 29, 88, 1, 1, 1
10, 2, 53, 275, 47, 77, 1, 1, 1
10, 3, 154, 267, 30, 82, 1, 1, 1
10, 4, 178, 274, 47, 92, 1, 1, 1
10, 5, 362, 230, 38, 80, 1, 1, 1
10, 6, 453, 292, 32, 92, 1, 1, 1
10, 9, 904, 504, 58, 128, 1, 1, 1
10, 15, 886, 260, 46, 72, 1, 1, 1
10, 16, 940, 218, 42, 65, 1, 1, 1
10, 17, 812, 296, 30, 82, 1, 1, 1
10, 18, 845, 234, 28, 63, 1, 1, 1
10, 19, 592, 263, 31, 74, 1, 1, 1
10, 20, 538, 219, 28, 70, 1, 1, 1
11, 0, 28, 348, 44, 99, 1, 1, 1
11, 1, 55, 286, 26, 92, 1, 1, 1
11, 2, 53, 274, 47, 76, 1, 1, 1
11, 3, 156, 266, 27, 80, 1, 1, 1
11, 4, 178, 274, 42, 86, 1, 1, 1
