1, 0, 161, 104, 159, 188, 1, 1, 1
1, 1, 330, 298, 153, 226, 1, 1, 1
1, 2, 676, 294, 148, 226, 1, 1, 1
1, 3, 867, 85, 132, 177, 1, 1, 1
1, 4, 1022, 296, 134, 195, 1, 1, 1
1, 5, 1238, 204, 41, 219, 1, 1, 1
2, 0, 164, 104, 156, 188, 1, 1, 1
2, 1, 330, 298, 153, 226, 1, 1, 1
2, 2, 676, 294, 148, 226, 1, 1, 1
2, 3, 867, 85, 132, 174, 1, 1, 1
2, 4, 1024, 296, 132, 195, 1, 1, 1
2, 5, 1238, 204, 41, 219, 1, 1, 1
3, 0, 165, 104, 159, 193, 1, 1, 1
3, 1, 330, 301, 153, 223, 1, 1, 1
3, 2, 687, 301, 167, 227, 1, 1, 1
3, 3, 875, 85, 122, 176, 1, 1, 1
3, 4, 1014, 294, 147, 208, 1, 1, 1
3, 5, 1213, 197, 66, 226, 1, 1, 1
4, 0, 175, 108, 149, 195, 1, 1, 1
4, 1, 338, 304, 145, 220, 1, 1, 1
4, 2, 710, 304, 143, 232, 1, 1, 1
4, 3, 886, 84, 101, 176, 1, 1, 1
4, 4, 1014, 296, 147, 211, 1, 1, 1
4, 5, 1195, 195, 82, 228, 1, 1, 1
5, 0, 184, 108, 125, 195, 1, 1, 1
5, 1, 347, 308, 136, 217, 1, 1, 1
5, 2, 731, 309, 113, 226, 1, 1, 1
5, 3, 899, 83, 77, 176, 1, 1, 1
5, 4, 1014, 298, 147, 214, 1, 1, 1
5, 5, 1180, 195, 86, 225, 1, 1, 1
6, 0, 197, 112, 116, 191, 1, 1, 1
6, 1, 361, 308, 122, 217, 1, 1, 1
6, 2, 753, 309, 98, 226, 1, 1, 1
6, 3, 907, 83, 81, 173, 1, 1, 1
6, 4, 1021, 301, 142, 214, 1, 1, 1
6, 5, 1162, 195, 93, 225, 1, 1, 1
7, 0, 211, 112, 106, 191, 1, 1, 1
7, 1, 375, 308, 108, 217, 1, 1, 1
7, 2, 775, 309, 90, 226, 1, 1, 1
7, 3, 915, 79, 76, 177, 1, 1, 1
7, 4, 1030, 302, 133, 210, 1, 1, 1
7, 5, 1146, 197, 97, 221, 1, 1, 1
8, 0, 209, 108, 111, 195, 1, 1, 1
8, 1, 367, 302, 116, 223, 1, 1, 1
8, 2, 761, 309, 132, 226, 1, 1, 1
8, 3, 899, 74, 97, 179, 1, 1, 1
8, 4, 1055, 302, 109, 207, 1, 1, 1
8, 5, 1116, 199, 102, 218, 1, 1, 1
8, 6, 1217, 185, 63, 223, 1, 1, 1
9, 0, 203, 103, 117, 197, 1, 1, 1
9, 1, 358, 298, 129, 227, 1, 1, 1
9, 2, 761, 309, 142, 226, 1, 1, 1
9, 3, 890, 74, 106, 172, 1, 1, 1
9, 4, 1046, 299, 119, 211, 1, 1, 1
