1, 1, 118, 152, 22, 49, 1, 1, 1
1, 2, 182, 352, 26, 49, 1, 1, 1
1, 3, 240, 280, 25, 46, 1, 1, 1
1, 4, 278, 260, 24, 50, 1, 1, 1
1, 5, 293, 284, 18, 51, 1, 1, 1
1, 6, 383, 224, 19, 56, 1, 1, 1
1, 7, 405, 246, 25, 48, 1, 1, 1
1, 8, 427, 220, 19, 52, 1, 1, 1
1, 9, 464, 191, 18, 44, 1, 1, 1
1, 10, 474, 170, 12, 45, 1, 1, 1
1, 11, 480, 200, 16, 52, 1, 1, 1
1, 12, 469, 440, 20, 64, 1, 1, 1
1, 13, 592, 178, 20, 44, 1, 1, 1
1, 14, 664, 163, 18, 47, 1, 1, 1
1, 15, 684, 266, 18, 53, 1, 1, 1
1, 16, 824, 114, 14, 43, 1, 1, 1
1, 17, 866, 86, 14, 38, 1, 1, 1
1, 18, 898, 314, 24, 54, 1, 1, 1
1, 19, 946, 292, 22, 52, 1, 1, 1
1, 20, 1252, 206, 19, 50, 1, 1, 1
2, 1, 126, 152, 22, 48, 1, 1, 1
2, 2, 192, 352, 25, 50, 1, 1, 1
2, 3, 245, 282, 25, 43, 1, 1, 1
2, 4, 286, 260, 22, 49, 1, 1, 1
2, 5, 300, 286, 18, 49, 1, 1, 1
2, 6, 389, 223, 19, 54, 1, 1, 1
2, 7, 410, 246, 26, 48, 1, 1, 1
2, 8, 434, 218, 21, 52, 1, 1, 1
2, 9, 469, 191, 14, 45, 1, 1, 1
2, 10, 480, 169, 14, 45, 1, 1, 1
2, 11, 484, 202, 16, 52, 1, 1, 1
2, 12, 472, 440, 22, 66, 1, 1, 1
2, 13, 596, 178, 20, 45, 1, 1, 1
2, 14, 670, 164, 17, 47, 1, 1, 1
2, 15, 690, 266, 18, 53, 1, 1, 1
2, 16, 827, 115, 14, 43, 1, 1, 1
2, 17, 868, 87, 14, 38, 1, 1, 1
2, 18, 898, 315, 21, 53, 1, 1, 1
2, 19, 946, 293, 20, 52, 1, 1, 1
2, 20, 1253, 208, 21, 49, 1, 1, 1
3, 1, 134, 152, 21, 49, 1, 1, 1
3, 2, 202, 352, 22, 49, 1, 1, 1
3, 3, 251, 282, 24, 42, 1, 1, 1
3, 4, 292, 260, 22, 49, 1, 1, 1
3, 5, 306, 286, 17, 48, 1, 1, 1
3, 6, 396, 221, 18, 54, 1, 1, 1
3, 7, 413, 248, 28, 46, 1, 1, 1
3, 8, 442, 218, 21, 51, 1, 1, 1
3, 9, 474, 192, 15, 45, 1, 1, 1
3, 10, 486, 170, 13, 44, 1, 1, 1
3, 11, 490, 203, 16, 51, 1, 1, 1
3, 12, 476, 440, 22, 66, 1, 1, 1
3, 13, 602, 178, 19, 44, 1, 1, 1
3, 14, 675, 165, 18, 46, 1, 1, 1
3, 15, 694, 266, 18, 51, 1, 1, 1
3, 16, 828, 116, 14, 42, 1, 1, 1
3, 17, 870, 88, 14, 38, 1, 1, 1
3, 18, 896, 315, 21, 53, 1, 1, 1
3, 19, 944, 294, 20, 52, 1, 1, 1
3, 20, 1254, 208, 20, 48, 1, 1, 1
4, 0, 0, 394, 19, 65, 1, 1, 1
4, 1, 148, 153, 21, 47, 1, 1, 1
4, 2, 221, 353, 22, 46, 1, 1, 1
4, 3, 261, 283, 24, 40, 1, 1, 1
4, 4, 304, 258, 20, 50, 1, 1, 1
4, 5, 321, 288, 14, 44, 1, 1, 1
4, 6, 408, 220, 18, 51, 1, 1, 1
4, 7, 422, 250, 26, 43, 1, 1, 1
4, 8, 458, 216, 20, 49, 1, 1, 1
4, 9, 485, 194, 14, 44, 1, 1, 1
4, 10, 498, 170, 14, 44, 1, 1, 1
4, 11, 498, 206, 15, 48, 1, 1, 1
4, 12, 484, 441, 21, 62, 1, 1, 1
4, 13, 610, 179, 18, 44, 1, 1, 1
4, 14, 686, 166, 16, 45, 1, 1, 1
4, 15, 703, 266, 16, 50, 1, 1, 1
4, 16, 833, 116, 14, 43, 1, 1, 1
4, 17, 874, 90, 13, 37, 1, 1, 1
4, 18, 896, 315, 18, 50, 1, 1, 1
4, 19, 942, 298, 20, 48, 1, 1, 1
4, 20, 1256, 210, 20, 46, 1, 1, 1
5, 0, 1, 396, 26, 64, 1, 1, 1
5, 1, 154, 154, 21, 46, 1, 1, 1
5, 2, 229, 353, 22, 45, 1, 1, 1
5, 3, 264, 283, 24, 39, 1, 1, 1
5, 4, 309, 258, 20, 50, 1, 1, 1
5, 5, 326, 288, 16, 44, 1, 1, 1
5, 6, 412, 221, 18, 51, 1, 1, 1
5, 7, 426, 250, 25, 42, 1, 1, 1
5, 8, 466, 216, 16, 50, 1, 1, 1
5, 9, 490, 196, 15, 42, 1, 1, 1
5, 10, 501, 171, 18, 46, 1, 1, 1
5, 11, 502, 207, 16, 46, 1, 1, 1
5, 12, 488, 442, 20, 63, 1, 1, 1
5, 13, 613, 180, 18, 42, 1, 1, 1
5, 14, 691, 166, 15, 44, 1, 1, 1
5, 15, 707, 266, 16, 50, 1, 1, 1
5, 16, 833, 118, 16, 41, 1, 1, 1
5, 17, 876, 92, 12, 37, 1, 1, 1
5, 18, 894, 315, 20, 49, 1, 1, 1
5, 19, 940, 298, 19, 48, 1, 1, 1
5, 20, 1256, 210, 20, 50, 1, 1, 1
6, 0, 7, 397, 26, 66, 1, 1, 1
6, 1, 160, 154, 20, 46, 1, 1, 1
6, 2, 236, 354, 22, 47, 1, 1, 1
6, 3, 268, 283, 23, 41, 1, 1, 1
6, 4, 314, 258, 20, 50, 1, 1, 1
6, 5, 332, 288, 14, 44, 1, 1, 1
6, 6, 416, 221, 18, 50, 1, 1, 1
6, 7, 431, 250, 22, 42, 1, 1, 1
6, 8, 474, 215, 14, 50, 1, 1, 1
6, 9, 493, 196, 15, 42, 1, 1, 1
6, 10, 505, 172, 22, 46, 1, 1, 1
6, 11, 505, 207, 16, 46, 1, 1, 1
6, 12, 491, 443, 20, 62, 1, 1, 1
6, 13, 617, 181, 18, 42, 1, 1, 1
6, 14, 695, 166, 15, 44, 1, 1, 1
6, 15, 710, 266, 16, 52, 1, 1, 1
6, 16, 835, 118, 16, 42, 1, 1, 1
6, 17, 878, 92, 13, 36, 1, 1, 1
6, 18, 891, 315, 23, 50, 1, 1, 1
6, 19, 938, 298, 19, 48, 1, 1, 1
6, 20, 1256, 211, 20, 50, 1, 1, 1
7, 0, 12, 398, 26, 65, 1, 1, 1
7, 1, 166, 155, 20, 46, 1, 1, 1
7, 2, 244, 356, 22, 50, 1, 1, 1
7, 3, 272, 283, 22, 43, 1, 1, 1
7, 4, 320, 258, 19, 48, 1, 1, 1
7, 5, 336, 288, 16, 45, 1, 1, 1
7, 6, 420, 221, 21, 50, 1, 1, 1
7, 7, 434, 250, 20, 42, 1, 1, 1
7, 8, 478, 214, 17, 50, 1, 1, 1
7, 9, 498, 197, 14, 41, 1, 1, 1
7, 10, 507, 173, 25, 44, 1, 1, 1
7, 11, 508, 207, 16, 46, 1, 1, 1
7, 12, 495, 443, 18, 60, 1, 1, 1
7, 13, 619, 181, 19, 42, 1, 1, 1
7, 14, 699, 167, 14, 44, 1, 1, 1
7, 15, 715, 266, 14, 52, 1, 1, 1
7, 16, 836, 119, 16, 41, 1, 1, 1
7, 17, 878, 94, 13, 36, 1, 1, 1
7, 18, 885, 316, 28, 50, 1, 1, 1
7, 19, 937, 298, 20, 48, 1, 1, 1
7, 20, 1256, 213, 21, 51, 1, 1, 1
