1, 0, 1060, 261, 88, 105, 1, 1, 1
1, 1, 719, 377, 61, 105, 1, 1, 1
1, 2, 673, 377, 49, 133, 1, 1, 1
1, 3, 524, 344, 42, 133, 1, 1, 1
1, 4, 468, 317, 65, 160, 1, 1, 1
1, 5, 478, 301, 62, 127, 1, 1, 1
1, 6, 330, 381, 62, 125, 1, 1, 1
1, 7, 222, 380, 55, 140, 1, 1, 1
1, 8, 26, 324, 80, 119, 1, 1, 1
2, 0, 1060, 262, 107, 120, 1, 1, 1
2, 1, 728, 376, 60, 106, 1, 1, 1
2, 2, 681, 377, 49, 133, 1, 1, 1
2, 3, 532, 345, 42, 133, 1, 1, 1
2, 4, 477, 316, 67, 159, 1, 1, 1
2, 5, 486, 300, 62, 127, 1, 1, 1
2, 6, 340, 380, 66, 128, 1, 1, 1
2, 7, 232, 377, 53, 134, 1, 1, 1
2, 8, 39, 323, 77, 119, 1, 1, 1
3, 0, 1060, 253, 104, 136, 1, 1, 1
3, 1, 736, 374, 62, 108, 1, 1, 1
3, 2, 691, 377, 49, 133, 1, 1, 1
3, 3, 540, 345, 44, 134, 1, 1, 1
3, 4, 486, 316, 67, 159, 1, 1, 1
3, 5, 495, 300, 62, 127, 1, 1, 1
3, 6, 350, 381, 69, 131, 1, 1, 1
3, 7, 241, 375, 56, 133, 1, 1, 1
3, 8, 50, 323, 75, 117, 1, 1, 1
3, 9, 6, 386, 32, 102, 1, 1, 1
4, 0, 1063, 232, 90, 162, 1, 1, 1
4, 1, 747, 373, 60, 110, 1, 1, 1
4, 2, 700, 377, 49, 133, 1, 1, 1
4, 3, 549, 345, 44, 134, 1, 1, 1
4, 4, 495, 316, 69, 159, 1, 1, 1
4, 5, 504, 300, 62, 127, 1, 1, 1
4, 6, 364, 381, 66, 132, 1, 1, 1
4, 7, 252, 371, 60, 135, 1, 1, 1
4, 8, 63, 322, 72, 117, 1, 1, 1
4, 9, 6, 384, 45, 111, 1, 1, 1
5, 0, 1070, 243, 74, 153, 1, 1, 1
5, 1, 759, 371, 58, 111, 1, 1, 1
5, 2, 710, 377, 48, 133, 1, 1, 1
5, 3, 558, 346, 46, 134, 1, 1, 1
5, 4, 506, 316, 67, 159, 1, 1, 1
5, 5, 514, 300, 62, 127, 1, 1, 1
5, 6, 379, 380, 61, 132, 1, 1, 1
5, 7, 262, 367, 65, 140, 1, 1, 1
5, 8, 79, 320, 67, 118, 1, 1, 1
5, 9, 6, 383, 58, 109, 1, 1, 1
6, 0, 1076, 260, 76, 136, 1, 1, 1
6, 1, 770, 368, 56, 115, 1, 1, 1
6, 2, 720, 378, 48, 133, 1, 1, 1
6, 3, 569, 347, 46, 134, 1, 1, 1
6, 4, 516, 313, 66, 162, 1, 1, 1
6, 5, 522, 300, 64, 127, 1, 1, 1
6, 6, 397, 381, 53, 131, 1, 1, 1
6, 7, 273, 365, 65, 138, 1, 1, 1
6, 8, 93, 318, 61, 118, 1, 1, 1
6, 9, 12, 382, 65, 110, 1, 1, 1
7, 0, 1076, 279, 84, 117, 1, 1, 1
7, 1, 783, 367, 53, 115, 1, 1, 1
7, 2, 730, 378, 48, 133, 1, 1, 1
7, 3, 579, 348, 47, 134, 1, 1, 1
7, 4, 527, 313, 64, 162, 1, 1, 1
7, 5, 532, 299, 64, 127, 1, 1, 1
7, 6, 412, 380, 48, 131, 1, 1, 1
7, 7, 283, 362, 71, 138, 1, 1, 1
7, 8, 106, 319, 59, 116, 1, 1, 1
7, 9, 26, 380, 62, 110, 1, 1, 1
7, 10, 6, 414, 32, 135, 1, 1, 1
8, 0, 1086, 286, 81, 111, 1, 1, 1
8, 1, 795, 364, 52, 118, 1, 1, 1
8, 2, 740, 378, 48, 133, 1, 1, 1
8, 3, 591, 348, 46, 134, 1, 1, 1
8, 4, 537, 314, 64, 161, 1, 1, 1
8, 5, 543, 299, 64, 127, 1, 1, 1
8, 6, 425, 381, 50, 131, 1, 1, 1
8, 7, 292, 360, 76, 129, 1, 1, 1
8, 8, 121, 317, 54, 118, 1, 1, 1
8, 9, 39, 379, 62, 109, 1, 1, 1
8, 10, 6, 413, 47, 132, 1, 1, 1
9, 0, 1098, 292, 73, 111, 1, 1, 1
9, 1, 807, 365, 50, 118, 1, 1, 1
9, 2, 751, 377, 48, 133, 1, 1, 1
9, 3, 599, 349, 49, 134, 1, 1, 1
9, 4, 548, 314, 62, 160, 1, 1, 1
9, 5, 553, 299, 65, 127, 1, 1, 1
9, 6, 437, 381, 56, 133, 1, 1, 1
9, 7, 307, 358, 72, 122, 1, 1, 1
9, 8, 133, 317, 53, 118, 1, 1, 1
9, 9, 52, 379, 61, 109, 1, 1, 1
9, 10, 9, 413, 57, 131, 1, 1, 1
10, 0, 1105, 298, 70, 114, 1, 1, 1
10, 1, 819, 361, 49, 122, 1, 1, 1
10, 2, 761, 378, 48, 133, 1, 1, 1
10, 3, 610, 349, 48, 133, 1, 1, 1
10, 4, 559, 314, 61, 160, 1, 1, 1
10, 5, 563, 299, 65, 127, 1, 1, 1
10, 6, 451, 383, 70, 134, 1, 1, 1
10, 7, 320, 359, 69, 114, 1, 1, 1
10, 8, 146, 317, 52, 117, 1, 1, 1
10, 9, 65, 379, 59, 111, 1, 1, 1
10, 10, 20, 414, 62, 128, 1, 1, 1
11, 0, 1109, 306, 75, 120, 1, 1, 1
11, 1, 832, 361, 46, 122, 1, 1, 1
11, 2, 772, 377, 48, 134, 1, 1, 1
11, 3, 619, 349, 47, 134, 1, 1, 1
11, 4, 569, 314, 61, 160, 1, 1, 1
11, 5, 573, 299, 66, 127, 1, 1, 1
11, 6, 464, 384, 75, 135, 1, 1, 1
11, 7, 334, 359, 66, 105, 1, 1, 1
11, 8, 158, 317, 53, 116, 1, 1, 1
11, 9, 78, 382, 59, 109, 1, 1, 1
11, 10, 33, 415, 62, 126, 1, 1, 1
12, 0, 1116, 316, 77, 120, 1, 1, 1
12, 1, 846, 362, 43, 122, 1, 1, 1
12, 2, 781, 378, 48, 134, 1, 1, 1
12, 3, 628, 350, 49, 131, 1, 1, 1
12, 4, 580, 313, 59, 160, 1, 1, 1
12, 5, 584, 299, 67, 127, 1, 1, 1
12, 6, 476, 387, 77, 137, 1, 1, 1
12, 7, 347, 360, 63, 99, 1, 1, 1
12, 8, 171, 317, 53, 115, 1, 1, 1
12, 9, 92, 383, 56, 107, 1, 1, 1
12, 10, 48, 415, 60, 124, 1, 1, 1
13, 0, 1122, 325, 77, 111, 1, 1, 1
13, 1, 859, 359, 41, 125, 1, 1, 1
13, 2, 792, 378, 48, 134, 1, 1, 1
13, 3, 637, 351, 49, 131, 1, 1, 1
13, 4, 590, 312, 63, 162, 1, 1, 1
13, 5, 594, 299, 66, 127, 1, 1, 1
13, 6, 489, 391, 73, 135, 1, 1, 1
13, 7, 364, 360, 58, 99, 1, 1, 1
13, 8, 184, 316, 51, 116, 1, 1, 1
13, 9, 102, 385, 58, 104, 1, 1, 1
13, 10, 60, 414, 58, 124, 1, 1, 1
14, 0, 1132, 333, 74, 104, 1, 1, 1
14, 1, 868, 359, 43, 125, 1, 1, 1
14, 2, 802, 378, 48, 134, 1, 1, 1
14, 3, 646, 352, 47, 129, 1, 1, 1
14, 4, 600, 308, 63, 165, 1, 1, 1
14, 5, 604, 299, 66, 127, 1, 1, 1
14, 6, 501, 393, 69, 133, 1, 1, 1
14, 7, 374, 359, 58, 99, 1, 1, 1
14, 8, 196, 314, 50, 117, 1, 1, 1
14, 9, 115, 386, 58, 102, 1, 1, 1
14, 10, 74, 413, 55, 124, 1, 1, 1
15, 0, 1143, 340, 71, 99, 1, 1, 1
15, 1, 879, 359, 44, 125, 1, 1, 1
15, 2, 812, 378, 48, 134, 1, 1, 1
15, 3, 654, 352, 48, 129, 1, 1, 1
15, 4, 610, 311, 62, 162, 1, 1, 1
15, 5, 613, 299, 68, 127, 1, 1, 1
15, 6, 511, 395, 69, 133, 1, 1, 1
15, 7, 385, 359, 58, 98, 1, 1, 1
15, 8, 207, 312, 50, 117, 1, 1, 1
15, 9, 126, 388, 60, 99, 1, 1, 1
15, 10, 86, 409, 52, 126, 1, 1, 1
16, 0, 1153, 344, 71, 103, 1, 1, 1
16, 1, 890, 360, 43, 125, 1, 1, 1
16, 2, 823, 378, 46, 134, 1, 1, 1
16, 3, 662, 352, 49, 130, 1, 1, 1
16, 4, 620, 311, 59, 162, 1, 1, 1
16, 5, 624, 299, 68, 127, 1, 1, 1
16, 6, 523, 397, 66, 131, 1, 1, 1
16, 7, 395, 359, 58, 98, 1, 1, 1
16, 8, 217, 309, 51, 120, 1, 1, 1
16, 9, 138, 388, 60, 98, 1, 1, 1
16, 10, 99, 405, 50, 129, 1, 1, 1
16, 11, 6, 411, 26, 149, 1, 1, 1
17, 0, 1164, 347, 74, 106, 1, 1, 1
17, 1, 899, 361, 49, 125, 1, 1, 1
17, 2, 832, 378, 46, 135, 1, 1, 1
17, 3, 669, 352, 50, 130, 1, 1, 1
17, 4, 629, 312, 60, 161, 1, 1, 1
17, 5, 633, 299, 67, 127, 1, 1, 1
17, 6, 532, 398, 66, 129, 1, 1, 1
17, 7, 405, 357, 57, 99, 1, 1, 1
17, 8, 228, 305, 49, 122, 1, 1, 1
17, 9, 149, 388, 62, 97, 1, 1, 1
17, 10, 108, 400, 50, 133, 1, 1, 1
17, 11, 6, 411, 37, 149, 1, 1, 1
18, 0, 1174, 349, 86, 109, 1, 1, 1
18, 1, 907, 361, 57, 125, 1, 1, 1
18, 2, 841, 378, 46, 135, 1, 1, 1
18, 3, 676, 353, 50, 133, 1, 1, 1
18, 4, 639, 311, 58, 161, 1, 1, 1
18, 5, 642, 298, 67, 126, 1, 1, 1
18, 6, 542, 397, 65, 130, 1, 1, 1
18, 7, 415, 355, 55, 101, 1, 1, 1
18, 8, 238, 300, 48, 124, 1, 1, 1
18, 9, 160, 388, 64, 95, 1, 1, 1
18, 10, 119, 394, 50, 138, 1, 1, 1
18, 11, 8, 412, 46, 148, 1, 1, 1
19, 0, 1187, 352, 92, 115, 1, 1, 1
19, 1, 918, 361, 59, 125, 1, 1, 1
19, 2, 852, 378, 46, 135, 1, 1, 1
19, 3, 686, 353, 48, 135, 1, 1, 1
