1, 0, 290, 343, 79, 115, 1, 1, 1
1, 1, 431, 234, 31, 110, 1, 1, 1
1, 2, 739, 445, 56, 148, 1, 1, 1
1, 3, 842, 355, 38, 105, 1, 1, 1
1, 4, 879, 354, 40, 118, 1, 1, 1
1, 5, 875, 283, 39, 103, 1, 1, 1
1, 6, 839, 218, 41, 102, 1, 1, 1
1, 7, 991, 341, 97, 137, 1, 1, 1
1, 8, 1050, 289, 71, 117, 1, 1, 1
1, 9, 1069, 253, 37, 95, 1, 1, 1
2, 0, 290, 346, 83, 112, 1, 1, 1
2, 1, 428, 234, 40, 111, 1, 1, 1
2, 2, 743, 443, 56, 148, 1, 1, 1
2, 3, 837, 355, 38, 105, 1, 1, 1
2, 4, 875, 354, 48, 119, 1, 1, 1
2, 5, 869, 283, 41, 103, 1, 1, 1
2, 6, 833, 218, 37, 102, 1, 1, 1
2, 7, 1000, 341, 81, 136, 1, 1, 1
2, 8, 1046, 289, 77, 118, 1, 1, 1
2, 9, 1067, 253, 38, 95, 1, 1, 1
3, 0, 292, 351, 86, 117, 1, 1, 1
3, 1, 424, 232, 50, 112, 1, 1, 1
3, 2, 743, 441, 61, 150, 1, 1, 1
3, 3, 832, 355, 38, 107, 1, 1, 1
3, 4, 872, 352, 54, 121, 1, 1, 1
3, 5, 864, 283, 43, 106, 1, 1, 1
3, 6, 827, 217, 31, 103, 1, 1, 1
3, 7, 1011, 339, 65, 136, 1, 1, 1
3, 8, 1042, 291, 80, 119, 1, 1, 1
3, 9, 1061, 253, 41, 96, 1, 1, 1
4, 0, 299, 355, 74, 112, 1, 1, 1
4, 1, 423, 228, 65, 112, 1, 1, 1
4, 2, 744, 441, 69, 151, 1, 1, 1
4, 3, 826, 355, 37, 107, 1, 1, 1
4, 4, 871, 352, 69, 123, 1, 1, 1
4, 5, 858, 284, 38, 103, 1, 1, 1
4, 6, 819, 216, 31, 104, 1, 1, 1
4, 7, 1023, 336, 53, 139, 1, 1, 1
4, 8, 1039, 295, 88, 115, 1, 1, 1
4, 9, 1052, 251, 41, 102, 1, 1, 1
5, 0, 307, 358, 74, 110, 1, 1, 1
5, 1, 423, 228, 77, 109, 1, 1, 1
5, 2, 747, 440, 73, 148, 1, 1, 1
5, 3, 820, 355, 37, 105, 1, 1, 1
5, 4, 871, 352, 75, 124, 1, 1, 1
5, 5, 853, 284, 38, 103, 1, 1, 1
5, 6, 811, 216, 29, 105, 1, 1, 1
5, 7, 1037, 332, 40, 143, 1, 1, 1
5, 8, 1031, 296, 98, 112, 1, 1, 1
5, 9, 1048, 252, 47, 102, 1, 1, 1
6, 0, 315, 356, 74, 112, 1, 1, 1
6, 1, 427, 228, 81, 107, 1, 1, 1
6, 2, 755, 441, 64, 147, 1, 1, 1
6, 3, 814, 355, 38, 106, 1, 1, 1
6, 4, 873, 354, 71, 120, 1, 1, 1
6, 5, 847, 284, 37, 103, 1, 1, 1
6, 6, 802, 216, 29, 105, 1, 1, 1
6, 7, 1038, 328, 42, 147, 1, 1, 1
6, 8, 1034, 296, 97, 116, 1, 1, 1
6, 9, 1041, 249, 46, 101, 1, 1, 1
7, 0, 315, 356, 63, 112, 1, 1, 1
7, 1, 432, 228, 76, 106, 1, 1, 1
7, 2, 763, 443, 58, 147, 1, 1, 1
7, 3, 808, 355, 38, 106, 1, 1, 1
7, 4, 878, 354, 63, 120, 1, 1, 1
7, 5, 840, 283, 37, 102, 1, 1, 1
7, 6, 794, 216, 29, 107, 1, 1, 1
7, 7, 1038, 326, 43, 144, 1, 1, 1
7, 8, 1034, 296, 94, 118, 1, 1, 1
7, 9, 1035, 250, 46, 101, 1, 1, 1
8, 0, 313, 355, 63, 120, 1, 1, 1
8, 1, 447, 229, 54, 104, 1, 1, 1
8, 2, 775, 443, 49, 147, 1, 1, 1
8, 3, 806, 355, 36, 106, 1, 1, 1
8, 4, 887, 355, 52, 118, 1, 1, 1
8, 5, 832, 283, 42, 101, 1, 1, 1
8, 6, 785, 216, 32, 109, 1, 1, 1
8, 7, 1039, 323, 43, 148, 1, 1, 1
8, 8, 1034, 296, 92, 116, 1, 1, 1
8, 9, 1027, 250, 53, 100, 1, 1, 1
9, 0, 311, 355, 64, 123, 1, 1, 1
9, 1, 461, 228, 43, 106, 1, 1, 1
9, 2, 781, 443, 48, 147, 1, 1, 1
9, 3, 802, 355, 36, 106, 1, 1, 1
9, 4, 899, 354, 44, 120, 1, 1, 1
9, 5, 823, 283, 45, 101, 1, 1, 1
9, 6, 779, 218, 29, 106, 1, 1, 1
9, 7, 1041, 323, 47, 146, 1, 1, 1
9, 8, 1034, 296, 87, 116, 1, 1, 1
9, 9, 1022, 248, 53, 100, 1, 1, 1
10, 0, 311, 357, 66, 123, 1, 1, 1
10, 1, 472, 226, 42, 107, 1, 1, 1
10, 2, 781, 440, 52, 152, 1, 1, 1
10, 3, 794, 355, 38, 106, 1, 1, 1
10, 4, 908, 354, 37, 120, 1, 1, 1
10, 5, 814, 283, 48, 101, 1, 1, 1
10, 6, 772, 218, 30, 108, 1, 1, 1
10, 7, 1041, 323, 51, 148, 1, 1, 1
10, 8, 1047, 294, 70, 118, 1, 1, 1
10, 9, 1015, 248, 49, 100, 1, 1, 1
11, 0, 314, 361, 68, 118, 1, 1, 1
11, 1, 471, 223, 47, 111, 1, 1, 1
11, 2, 777, 440, 70, 155, 1, 1, 1
11, 3, 787, 355, 42, 106, 1, 1, 1
11, 4, 905, 352, 45, 122, 1, 1, 1
11, 5, 808, 283, 48, 101, 1, 1, 1
11, 6, 766, 218, 30, 108, 1, 1, 1
11, 7, 1041, 323, 62, 149, 1, 1, 1
11, 8, 1049, 294, 63, 118, 1, 1, 1
11, 9, 1009, 248, 49, 101, 1, 1, 1
12, 0, 319, 366, 59, 117, 1, 1, 1
12, 1, 471, 218, 53, 116, 1, 1, 1
12, 2, 774, 438, 84, 156, 1, 1, 1
12, 3, 784, 356, 40, 104, 1, 1, 1
12, 4, 903, 352, 55, 126, 1, 1, 1
12, 5, 803, 283, 48, 101, 1, 1, 1
12, 6, 759, 219, 30, 108, 1, 1, 1
12, 7, 1042, 323, 73, 149, 1, 1, 1
12, 8, 1049, 294, 60, 116, 1, 1, 1
12, 9, 1003, 246, 49, 101, 1, 1, 1
13, 0, 327, 367, 51, 117, 1, 1, 1
13, 1, 471, 216, 72, 111, 1, 1, 1
13, 2, 772, 439, 98, 152, 1, 1, 1
13, 3, 779, 356, 40, 104, 1, 1, 1
13, 4, 903, 352, 70, 126, 1, 1, 1
13, 5, 797, 283, 49, 99, 1, 1, 1
13, 6, 752, 218, 30, 108, 1, 1, 1
13, 7, 1046, 329, 78, 144, 1, 1, 1
13, 8, 1049, 293, 53, 117, 1, 1, 1
13, 9, 998, 246, 50, 101, 1, 1, 1
14, 0, 338, 368, 52, 117, 1, 1, 1
14, 1, 477, 216, 71, 111, 1, 1, 1
14, 2, 768, 440, 106, 151, 1, 1, 1
14, 3, 773, 357, 40, 102, 1, 1, 1
14, 4, 903, 353, 72, 125, 1, 1, 1
14, 5, 792, 283, 49, 100, 1, 1, 1
14, 6, 741, 219, 31, 107, 1, 1, 1
14, 7, 1042, 329, 88, 144, 1, 1, 1
14, 8, 1044, 293, 52, 119, 1, 1, 1
14, 9, 992, 246, 50, 100, 1, 1, 1
15, 0, 341, 365, 53, 119, 1, 1, 1
15, 1, 484, 216, 66, 109, 1, 1, 1
15, 2, 769, 443, 107, 151, 1, 1, 1
15, 3, 769, 358, 38, 102, 1, 1, 1
15, 4, 906, 354, 66, 125, 1, 1, 1
15, 5, 786, 281, 47, 102, 1, 1, 1
15, 6, 734, 217, 32, 109, 1, 1, 1
15, 7, 1038, 329, 94, 143, 1, 1, 1
15, 8, 1043, 291, 50, 105, 1, 1, 1
15, 9, 986, 246, 48, 100, 1, 1, 1
16, 0, 338, 364, 57, 121, 1, 1, 1
16, 1, 499, 217, 46, 111, 1, 1, 1
16, 2, 779, 444, 92, 150, 1, 1, 1
16, 3, 763, 359, 38, 102, 1, 1, 1
16, 4, 914, 356, 54, 122, 1, 1, 1
16, 5, 778, 281, 47, 102, 1, 1, 1
16, 6, 726, 217, 32, 108, 1, 1, 1
16, 7, 1032, 335, 101, 136, 1, 1, 1
16, 8, 1038, 290, 51, 108, 1, 1, 1
16, 9, 976, 246, 51, 101, 1, 1, 1
17, 0, 329, 364, 72, 122, 1, 1, 1
17, 1, 511, 218, 38, 110, 1, 1, 1
17, 2, 788, 444, 86, 150, 1, 1, 1
17, 3, 758, 360, 39, 100, 1, 1, 1
17, 4, 923, 356, 46, 122, 1, 1, 1
17, 5, 772, 281, 47, 102, 1, 1, 1
17, 6, 717, 217, 32, 108, 1, 1, 1
17, 7, 1030, 335, 103, 134, 1, 1, 1
17, 8, 1034, 288, 54, 111, 1, 1, 1
17, 9, 969, 246, 52, 102, 1, 1, 1
18, 0, 333, 364, 70, 122, 1, 1, 1
18, 1, 516, 216, 42, 112, 1, 1, 1
18, 2, 801, 439, 72, 155, 1, 1, 1
18, 3, 752, 360, 39, 101, 1, 1, 1
18, 4, 933, 354, 37, 124, 1, 1, 1
18, 5, 767, 281, 45, 102, 1, 1, 1
18, 6, 710, 217, 35, 110, 1, 1, 1
18, 7, 1034, 335, 94, 134, 1, 1, 1
18, 8, 1029, 287, 57, 113, 1, 1, 1
18, 9, 963, 246, 53, 101, 1, 1, 1
19, 0, 331, 367, 76, 124, 1, 1, 1
19, 1, 515, 214, 48, 110, 1, 1, 1
19, 2, 814, 435, 59, 159, 1, 1, 1
19, 3, 747, 361, 39, 101, 1, 1, 1
19, 4, 933, 352, 40, 126, 1, 1, 1
19, 5, 758, 281, 44, 102, 1, 1, 1
19, 6, 698, 219, 36, 107, 1, 1, 1
19, 7, 1042, 331, 79, 140, 1, 1, 1
19, 8, 1024, 288, 62, 120, 1, 1, 1
19, 9, 959, 246, 49, 102, 1, 1, 1
20, 0, 331, 370, 78, 127, 1, 1, 1
20, 1, 513, 212, 57, 112, 1, 1, 1
20, 2, 822, 433, 50, 161, 1, 1, 1
20, 3, 741, 361, 43, 103, 1, 1, 1
20, 4, 930, 352, 48, 127, 1, 1, 1
20, 5, 749, 281, 44, 102, 1, 1, 1
20, 6, 680, 219, 49, 108, 1, 1, 1
20, 7, 1050, 326, 69, 141, 1, 1, 1
20, 8, 1018, 288, 67, 121, 1, 1, 1
20, 9, 953, 246, 49, 101, 1, 1, 1
21, 0, 337, 376, 68, 121, 1, 1, 1
21, 1, 513, 210, 72, 112, 1, 1, 1
21, 2, 823, 433, 49, 161, 1, 1, 1
21, 3, 730, 362, 53, 105, 1, 1, 1
21, 4, 927, 352, 60, 128, 1, 1, 1
21, 5, 741, 281, 43, 104, 1, 1, 1
21, 6, 670, 221, 53, 106, 1, 1, 1
21, 7, 1059, 322, 60, 145, 1, 1, 1
21, 8, 1012, 288, 72, 122, 1, 1, 1
21, 9, 948, 246, 48, 102, 1, 1, 1
22, 0, 343, 378, 64, 119, 1, 1, 1
