1, 0, 696, 442, 52, 123, 1, 1, 1
1, 1, 1020, 352, 65, 110, 1, 1, 1
1, 2, 609, 411, 35, 115, 1, 1, 1
1, 3, 444, 371, 57, 142, 1, 1, 1
1, 4, 416, 354, 56, 151, 1, 1, 1
1, 5, 462, 371, 46, 117, 1, 1, 1
1, 6, 131, 473, 45, 143, 1, 1, 1
1, 7, 191, 383, 48, 91, 1, 1, 1
1, 8, 230, 371, 47, 98, 1, 1, 1
1, 10, 4, 429, 53, 112, 1, 1, 1
1, 11, 44, 388, 43, 109, 1, 1, 1
2, 0, 699, 442, 52, 123, 1, 1, 1
2, 1, 1025, 357, 60, 110, 1, 1, 1
2, 2, 612, 411, 35, 115, 1, 1, 1
2, 3, 446, 375, 57, 138, 1, 1, 1
2, 4, 418, 354, 56, 151, 1, 1, 1
2, 5, 464, 371, 46, 117, 1, 1, 1
2, 6, 133, 473, 45, 143, 1, 1, 1
2, 7, 197, 383, 44, 91, 1, 1, 1
2, 8, 232, 371, 48, 98, 1, 1, 1
2, 9, 0, 491, 42, 112, 1, 1, 1
2, 10, 7, 427, 52, 114, 1, 1, 1
2, 11, 46, 388, 43, 107, 1, 1, 1
3, 0, 702, 442, 52, 123, 1, 1, 1
3, 1, 1025, 363, 58, 104, 1, 1, 1
3, 2, 615, 412, 35, 114, 1, 1, 1
3, 3, 453, 373, 55, 140, 1, 1, 1
3, 4, 423, 356, 53, 149, 1, 1, 1
3, 5, 466, 371, 46, 117, 1, 1, 1
3, 6, 137, 473, 43, 143, 1, 1, 1
3, 7, 200, 382, 44, 91, 1, 1, 1
3, 8, 235, 371, 47, 98, 1, 1, 1
3, 9, 0, 491, 46, 112, 1, 1, 1
3, 10, 12, 427, 51, 114, 1, 1, 1
3, 11, 51, 388, 40, 107, 1, 1, 1
4, 0, 703, 443, 54, 122, 1, 1, 1
4, 1, 1026, 363, 54, 101, 1, 1, 1
4, 2, 618, 412, 35, 114, 1, 1, 1
4, 3, 455, 372, 57, 141, 1, 1, 1
4, 4, 428, 356, 55, 149, 1, 1, 1
4, 5, 471, 370, 46, 117, 1, 1, 1
4, 6, 135, 473, 49, 143, 1, 1, 1
4, 7, 202, 385, 46, 86, 1, 1, 1
4, 8, 237, 369, 49, 100, 1, 1, 1
4, 9, 0, 491, 51, 112, 1, 1, 1
4, 10, 15, 424, 50, 117, 1, 1, 1
4, 11, 54, 386, 41, 109, 1, 1, 1
5, 0, 705, 443, 56, 122, 1, 1, 1
5, 1, 1021, 367, 61, 100, 1, 1, 1
5, 2, 621, 412, 35, 114, 1, 1, 1
5, 3, 459, 372, 55, 141, 1, 1, 1
5, 4, 431, 356, 55, 149, 1, 1, 1
5, 5, 475, 370, 46, 117, 1, 1, 1
5, 6, 136, 473, 52, 143, 1, 1, 1
5, 7, 207, 385, 46, 86, 1, 1, 1
5, 8, 242, 368, 47, 101, 1, 1, 1
5, 9, 0, 489, 54, 112, 1, 1, 1
5, 10, 21, 424, 49, 117, 1, 1, 1
5, 11, 58, 384, 43, 111, 1, 1, 1
6, 0, 711, 443, 54, 122, 1, 1, 1
6, 1, 1021, 359, 65, 111, 1, 1, 1
6, 2, 625, 412, 35, 114, 1, 1, 1
6, 3, 463, 372, 57, 139, 1, 1, 1
6, 4, 435, 356, 55, 149, 1, 1, 1
6, 5, 478, 368, 47, 118, 1, 1, 1
6, 6, 136, 473, 56, 143, 1, 1, 1
6, 7, 211, 385, 47, 86, 1, 1, 1
6, 8, 244, 368, 47, 101, 1, 1, 1
6, 9, 0, 489, 55, 112, 1, 1, 1
6, 10, 24, 421, 50, 117, 1, 1, 1
6, 11, 61, 384, 44, 111, 1, 1, 1
7, 0, 715, 443, 54, 122, 1, 1, 1
7, 1, 1027, 350, 60, 119, 1, 1, 1
7, 2, 627, 413, 37, 113, 1, 1, 1
7, 3, 468, 372, 56, 139, 1, 1, 1
7, 4, 439, 356, 53, 148, 1, 1, 1
7, 5, 484, 368, 47, 118, 1, 1, 1
7, 6, 137, 473, 60, 146, 1, 1, 1
7, 7, 215, 384, 51, 87, 1, 1, 1
7, 8, 250, 368, 47, 101, 1, 1, 1
7, 9, 0, 489, 63, 112, 1, 1, 1
7, 10, 30, 418, 50, 120, 1, 1, 1
7, 11, 69, 384, 41, 109, 1, 1, 1
8, 0, 719, 443, 54, 122, 1, 1, 1
8, 1, 1024, 348, 60, 121, 1, 1, 1
8, 2, 633, 412, 35, 114, 1, 1, 1
8, 3, 472, 371, 56, 140, 1, 1, 1
8, 4, 444, 354, 52, 150, 1, 1, 1
8, 5, 488, 371, 47, 115, 1, 1, 1
8, 6, 139, 473, 63, 146, 1, 1, 1
8, 7, 222, 383, 53, 87, 1, 1, 1
8, 8, 256, 368, 45, 101, 1, 1, 1
8, 9, 0, 489, 64, 110, 1, 1, 1
8, 10, 36, 416, 47, 122, 1, 1, 1
8, 11, 72, 383, 44, 110, 1, 1, 1
9, 0, 723, 444, 56, 121, 1, 1, 1
9, 1, 1024, 340, 58, 128, 1, 1, 1
9, 2, 637, 413, 35, 113, 1, 1, 1
9, 3, 478, 372, 54, 139, 1, 1, 1
9, 4, 449, 352, 52, 151, 1, 1, 1
9, 5, 494, 369, 47, 118, 1, 1, 1
9, 6, 141, 474, 66, 146, 1, 1, 1
9, 7, 228, 381, 54, 92, 1, 1, 1
9, 8, 260, 366, 43, 103, 1, 1, 1
9, 9, 0, 489, 68, 110, 1, 1, 1
9, 10, 42, 414, 50, 124, 1, 1, 1
9, 11, 78, 382, 43, 110, 1, 1, 1
10, 0, 728, 444, 56, 119, 1, 1, 1
10, 1, 1024, 338, 58, 125, 1, 1, 1
10, 2, 641, 414, 37, 113, 1, 1, 1
10, 3, 485, 374, 52, 137, 1, 1, 1
10, 4, 454, 353, 54, 149, 1, 1, 1
10, 5, 498, 369, 47, 115, 1, 1, 1
10, 6, 145, 474, 68, 146, 1, 1, 1
10, 7, 240, 380, 50, 94, 1, 1, 1
10, 8, 264, 364, 43, 105, 1, 1, 1
10, 9, 3, 482, 69, 116, 1, 1, 1
10, 10, 47, 412, 50, 124, 1, 1, 1
10, 11, 83, 382, 42, 110, 1, 1, 1
11, 0, 732, 444, 56, 119, 1, 1, 1
11, 1, 1019, 332, 63, 126, 1, 1, 1
11, 2, 646, 414, 37, 113, 1, 1, 1
11, 3, 488, 375, 55, 136, 1, 1, 1
11, 4, 460, 353, 54, 149, 1, 1, 1
11, 5, 502, 369, 52, 115, 1, 1, 1
11, 6, 150, 474, 68, 146, 1, 1, 1
11, 7, 250, 380, 48, 96, 1, 1, 1
11, 8, 269, 364, 43, 105, 1, 1, 1
11, 9, 10, 480, 66, 119, 1, 1, 1
11, 10, 54, 410, 50, 124, 1, 1, 1
11, 11, 89, 382, 45, 110, 1, 1, 1
12, 0, 738, 444, 56, 119, 1, 1, 1
12, 1, 1017, 336, 65, 122, 1, 1, 1
12, 2, 651, 414, 37, 113, 1, 1, 1
12, 3, 493, 374, 54, 137, 1, 1, 1
12, 4, 464, 353, 54, 149, 1, 1, 1
12, 5, 506, 369, 55, 113, 1, 1, 1
12, 6, 157, 476, 68, 144, 1, 1, 1
12, 7, 263, 380, 45, 96, 1, 1, 1
12, 8, 273, 361, 43, 108, 1, 1, 1
12, 9, 17, 477, 63, 120, 1, 1, 1
12, 10, 60, 407, 53, 126, 1, 1, 1
12, 11, 94, 381, 45, 110, 1, 1, 1
13, 0, 744, 444, 56, 119, 1, 1, 1
13, 1, 1022, 336, 57, 116, 1, 1, 1
13, 2, 657, 414, 37, 113, 1, 1, 1
13, 3, 499, 373, 54, 137, 1, 1, 1
13, 4, 472, 353, 54, 149, 1, 1, 1
13, 5, 510, 369, 57, 113, 1, 1, 1
13, 6, 163, 474, 68, 144, 1, 1, 1
13, 7, 279, 380, 39, 96, 1, 1, 1
13, 8, 279, 361, 42, 108, 1, 1, 1
13, 9, 24, 480, 62, 116, 1, 1, 1
13, 10, 67, 405, 50, 125, 1, 1, 1
13, 11, 102, 379, 45, 110, 1, 1, 1
14, 0, 750, 445, 56, 119, 1, 1, 1
14, 1, 1016, 334, 62, 117, 1, 1, 1
14, 2, 663, 414, 38, 113, 1, 1, 1
14, 3, 506, 373, 54, 137, 1, 1, 1
14, 4, 478, 352, 50, 149, 1, 1, 1
14, 5, 516, 369, 60, 113, 1, 1, 1
14, 6, 170, 474, 65, 146, 1, 1, 1
14, 7, 286, 378, 42, 96, 1, 1, 1
14, 8, 285, 359, 42, 110, 1, 1, 1
14, 9, 31, 476, 59, 120, 1, 1, 1
14, 10, 71, 405, 50, 125, 1, 1, 1
14, 11, 106, 379, 48, 110, 1, 1, 1
15, 0, 757, 444, 56, 119, 1, 1, 1
15, 1, 1022, 331, 51, 120, 1, 1, 1
15, 2, 669, 414, 38, 113, 1, 1, 1
15, 3, 512, 373, 54, 137, 1, 1, 1
15, 4, 484, 352, 52, 150, 1, 1, 1
15, 5, 522, 369, 60, 113, 1, 1, 1
15, 6, 178, 474, 62, 146, 1, 1, 1
15, 7, 294, 376, 45, 98, 1, 1, 1
15, 8, 291, 359, 42, 110, 1, 1, 1
15, 9, 38, 473, 60, 120, 1, 1, 1
15, 10, 79, 403, 47, 127, 1, 1, 1
15, 11, 115, 378, 45, 110, 1, 1, 1
16, 0, 765, 444, 56, 119, 1, 1, 1
16, 1, 1030, 329, 43, 122, 1, 1, 1
16, 2, 674, 414, 42, 113, 1, 1, 1
16, 3, 519, 375, 57, 134, 1, 1, 1
16, 4, 492, 352, 51, 148, 1, 1, 1
16, 5, 529, 368, 65, 110, 1, 1, 1
16, 6, 183, 472, 62, 146, 1, 1, 1
16, 7, 302, 376, 57, 95, 1, 1, 1
16, 8, 296, 359, 42, 110, 1, 1, 1
16, 9, 46, 471, 60, 120, 1, 1, 1
16, 10, 88, 402, 47, 127, 1, 1, 1
16, 11, 126, 376, 45, 110, 1, 1, 1
17, 0, 773, 444, 56, 120, 1, 1, 1
17, 1, 1029, 322, 48, 130, 1, 1, 1
17, 2, 683, 414, 42, 113, 1, 1, 1
17, 3, 525, 376, 60, 133, 1, 1, 1
17, 4, 501, 352, 52, 149, 1, 1, 1
17, 5, 537, 368, 65, 110, 1, 1, 1
17, 6, 190, 471, 56, 146, 1, 1, 1
17, 7, 312, 374, 57, 97, 1, 1, 1
17, 8, 304, 357, 42, 112, 1, 1, 1
17, 9, 55, 469, 60, 120, 1, 1, 1
17, 10, 96, 401, 49, 127, 1, 1, 1
17, 11, 137, 376, 42, 110, 1, 1, 1
18, 0, 784, 444, 56, 120, 1, 1, 1
18, 1, 1027, 323, 53, 130, 1, 1, 1
18, 2, 693, 415, 42, 111, 1, 1, 1
